Scenario#,Fault#,Fault-line,Alerts,Hazards,T1,T2,T3
2,1,"if glucose < bg_target:||loaded_suggested_data["rate"]=1.07", Glucose = 54.8706189914137 || Glucose = 54.671710495541156 || Glucose = 54.475853508918384 || Glucose = 54.28329239674198 || Glucose = 54.09424069283779 || Glucose = 53.908882700052594 || Glucose = 53.72737516150854 || Glucose = 53.54984897365711 || Glucose = 53.376410916013846 || Glucose = 53.20714537613843 || Glucose = 53.04211605182629 || Glucose = 52.881367615586754 || Glucose = 52.72492732929678 || Glucose = 52.572806599442025 || Glucose = 52.42500246559636 || Glucose = 52.28149901676074 || Glucose = 52.142268731896735 || Glucose = 52.00727374246707 || Glucose = 51.87646701605378 || Glucose = 51.74979346118219 || Glucose = 51.62719095435646 || Glucose = 51.508591291027145 || Glucose = 51.39392106278259 || Glucose = 51.283102463499816 || Glucose = 51.17605402752456 || Glucose = 51.07269130318764 || Glucose = 50.97292746512127 || Glucose = 50.876673868925195 || Glucose = 50.78384055176129 || Glucose = 50.694336682435804 || Glucose = 50.608070964469796 || Glucose = 50.524951995568586 || Glucose = 50.44488858678709 || Glucose = 50.3677900445553 || Glucose = 50.293566418582515 || Glucose = 50.222128718503946 || Glucose = 50.15338910197338 || Glucose = 50.087261036742916 || Glucose = 50.0236594391085 || Glucose = 49.96250079093979 || Glucose = 49.90370323735636 || Glucose = 49.847186666960745 || Glucose = 49.79287277639342 || Glucose = 49.74068512083557 || Glucose = 49.690549151953796 || Glucose = 49.64239224465623 || Glucose = 49.59614371391232 || Glucose = 49.551734822778954 || Glucose = 49.509098782673206 || Glucose = 49.468170746836776 || Glucose = 49.428887797849185 || Glucose = 49.39118892996503 || Glucose = 49.35501502697573 || Glucose = 49.320308836226815 || Glucose = 49.28701493935873 || Glucose = 49.2550797202808 || Glucose = 49.22445133083518 || Glucose = 49.195079654559166 || Glucose = 49.16691626891026 || Glucose = 49.13991440627841 || Glucose = 49.114028914073394 || Glucose = 49.08921621414284 || Glucose = 49.06543426174609 || Glucose = 49.042642504282824 || Glucose = 49.020801839950714 || Glucose = 48.99987457648491 || Glucose = 48.9798243901123 || Glucose = 48.96061628483604 || Glucose = 48.94221655215007 || Glucose = 48.92459273126899 || Glucose = 48.90771356994635 || Glucose = 48.891548985942904 || Glucose = 48.876070029196235 || Glucose = 48.86124884473457 || Glucose = 48.847058636369155 || Glucose = 48.833473631192966 || Glucose = 48.82046904490689 || Glucose = 48.80802104798928 || Glucose = 48.79610673271971 || Glucose = 48.78470408106361 || Glucose = 48.77379193342065 || Glucose = 48.7633499582364 || Glucose = 48.75335862247404 || Glucose = 48.74379916294034 || Glucose = 48.734653558457964 || Glucose = 48.7259045028743 || Glucose = 48.71753537889559 || Glucose = 48.70953023273348 || Glucose = 48.7018737495503 || Glucose = 48.69455122968828 || Glucose = 48.68754856566708 || Glucose = 48.68085221993358 || Glucose = 48.67444920334718 || Glucose = 48.668327054383624 || Glucose = 48.662473819039995 || Glucose = 48.65687803142342 || Glucose = 48.65152869500585 || Glucose = 48.6464152645273 || Glucose = 48.64152762852991 || Glucose = 48.63685609250534 || Glucose = 48.63239136263803 || Glucose = 48.62812453012715 || Glucose = 48.62404705607012 || Glucose = 48.62015075689093 || Glucose = 48.61642779029675 || Glucose = 48.61287064174641 || Glucose = 48.60947211141492 || Glucose = 48.60622530163817 || Glucose = 48.60312360482265 || Glucose = 48.60016069180495 || Glucose = 48.597330500646514 || Glucose = 48.59462722584914 || Glucose = 48.59204530797736 || Glucose = 48.58957942367394 || Glucose = 48.58722447605521 || Glucose = 48.58497558547328 || Glucose = 48.58282808063248 || Glucose = 48.58077749004784 || Glucose = 48.57881953383357 || Glucose = 48.57695011580999 || Glucose = 48.5751653159178 || Glucose = 48.57346138292844 || Glucose = 48.571834727440326 || Glucose = 48.57028191515036 || Glucose = 48.56879966039097 || Glucose = 48.56738481992294 || Glucose = 48.566034386974636 || Glucose = 48.56474548551865 || Glucose = 48.56351536477708 || Glucose = 48.56234139394694 || Glucose = 48.56122105713747 || Glucose = 48.56015194851152 || Glucose = 48.55913176762315 || Glucose = 48.558158314944265 || Glucose = 48.55722948757291 || Glucose = 48.556343275116404 || Glucose = 48.55549775574264 || Glucose = 48.55469109239306 || Glucose = 48.55392152915105 || Glucose = 48.553187387759834 || Glucose = 48.55248706428398 || Glucose = 48.55181902590893 || Glucose = 48.55118180787321 || Glucose = 48.55057401052811 || Glucose = 48.5499942965197 || Glucose = 48.54944138808854 || Glucose = 48.548914064482254 || Glucose = 48.54841115947662 || Glucose = 48.5479315590007 || Glucose = 48.547474198861984 || Glucose = 48.54703806256748 || Glucose = 48.54662217923687 || Glucose = 48.546225621604066 || Glucose = 48.54584750410354 || Glucose = 48.545486981038046 || Glucose = 48.545143244824345 || Glucose = 48.54481552431385 ,N/A,301.53203702,12963.2420371||13264.6320369||13566.002037||13867.3620369||14168.9120371||14470.4220371||14771.9020369||15073.3820369||15374.842037||15676.282037||15977.6820371||16279.1220369||16580.562037||16882.012037||17183.4820371||17484.9520371||17786.4220371||18087.802037||18389.272037||18690.6620371||18992.1620371||19293.602037||19594.9720371||19896.322037||20197.802037||20499.262037||20800.752037||21102.292037||21403.7120371||21705.042037||22006.4120371||22307.9420371||22609.4620371||22910.8920369||23212.502037||23513.9020369||23815.332037||24116.7420371||24418.092037||24719.552037||25021.1120369||25322.6520369||25624.102037||25925.532037||26226.9720371||26528.4720371||26829.9820371||27131.4420371||27432.9120371||27734.3920369||28035.792037||28337.262037||28638.7020371||28940.1720371||29241.582037||29542.9920371||29844.4620371||30145.9020369||30447.4120371||30748.9020369||31050.342037||31351.8820369||31653.4120371||31954.842037||32256.342037||32557.8620369||32859.342037||33160.852037||33462.312037||33763.772037||34065.252037||34366.802037||34668.262037||34969.582037||35271.032037||35572.552037||35874.022037||36175.512037||36476.9720371||36778.4320371||37079.842037||37381.2320371||37682.772037||37984.2120371||38285.532037||38587.052037||38888.602037||39190.1420369||39491.562037||39793.082037||40094.552037||40396.092037||40697.572037||40998.9720371||41300.4820371||41601.9420371||41903.542037||42205.072037||42506.572037||42808.1220369||43109.602037||43411.1420369||43712.6120369||44014.1120369||44315.502037||44616.9520371||44918.4220371||45219.8720369||45521.312037||45822.812037||46124.282037||46425.8920369||46727.292037||47028.772037||47330.292037||47631.6720371||47933.1520369||48234.6520369||48536.092037||48837.6220369||49139.072037||49440.542037||49742.042037||50043.562037||50344.9420371||50646.3720369||50947.9220371||51249.4720371||51551.012037||51852.4720371||52154.082037||52455.542037||52757.052037||53058.532037||53360.072037||53661.532037||53963.072037||54264.582037||54566.1920371||54867.6720371||55169.1820371||55470.7020371||55772.1320369||56073.6720371||56375.1820371||56676.7220371||56978.2420371||57279.762037||57581.282037||57882.832037||58184.252037||58485.7120371||58787.1720371||59088.6320369||59390.1720371||59691.6520369||59993.1720371,N/A
2,2,"if glucose < bg_target:||loaded_suggested_data["rate"]=1.19", Glucose = 54.93948181576208 || Glucose = 54.62290366013139 || Glucose = 54.306482847567956 || Glucose = 53.99109367919975 || Glucose = 53.67754462107503 || Glucose = 53.36657730220275 || Glucose = 53.0588664587668 || Glucose = 52.75502069286508 || Glucose = 52.45558391982748 || Glucose = 52.161037385496904 || Glucose = 51.87180214336725 || Glucose = 51.58824189076541 || Glucose = 51.31066607299501 || Glucose = 51.03933317423469 || Glucose = 50.77445412375958 || Glucose = 50.51619575553481 || Glucose = 50.26468426826216 || Glucose = 50.020008641431836 || Glucose = 49.7822239707629 || Glucose = 49.55135469355946 || Glucose = 49.327397680943065 || Glucose = 49.11032517964268 || Glucose = 48.90008759104763 || Glucose = 48.69661607958407 || Glucose = 48.49982500619972 || Glucose = 48.30961418587984 || Glucose = 48.12587097071788 || Glucose = 47.94847216217938 || Glucose = 47.77728575787748 || Glucose = 47.61217253947496 || Glucose = 47.45298750928901 || Glucose = 47.299581183847 || Glucose = 47.15180075306806 || Glucose = 47.009491113964074 || Glucose = 46.87249578780238 || Glucose = 46.74065772958064 || Glucose = 46.613820038462435 || Glucose = 46.49182657753296 || Glucose = 46.37452251088041 || Glucose = 46.2617547656078 || Glucose = 46.1533724259479 || Glucose = 46.049227066203436 || Glucose = 45.949173028776265 || Glucose = 45.85306765309183 || Glucose = 45.760771460775345 || Glucose = 45.6721483019993 || Glucose = 45.58706546750217 || Glucose = 45.50539377037837 || Glucose = 45.427007601361666 || Glucose = 45.35178496096952 || Glucose = 45.27960747154493 || Glucose = 45.21036037192521 || Glucose = 45.143932497183464 || Glucose = 45.080216245627895 || Glucose = 45.01910753500528 || Glucose = 44.96050574963718 || Glucose = 44.90431368001959 || Glucose = 44.85043745623752 || Glucose = 44.79878647638383 || Glucose = 44.74927333102616 || Glucose = 44.70181372463467 || Glucose = 44.65632639476607 || Glucose = 44.61273302969478 || Glucose = 44.57095818508863 || Glucose = 44.53092920024362 || Glucose = 44.49257611431867 || Glucose = 44.45583158294621 || Glucose = 44.420630795536965 || Glucose = 44.386911393546875 || Glucose = 44.35461338992938 || Glucose = 44.32367908995767 || Glucose = 44.294053013567115 || Glucose = 44.26568181933886 || Glucose = 44.23851423021923 || Glucose = 44.212500961047766 || Glucose = 44.18759464794689 || Glucose = 44.163749779609944 || Glucose = 44.14092263050986 || Glucose = 44.119071196038476 || Glucose = 44.098155129576284 || Glucose = 44.078135681483545 || Glucose = 44.05897563999622 || Glucose = 44.040639274004214 || Glucose = 44.023092277684086 || Glucose = 44.00630171695446 || Glucose = 43.99023597771871 || Glucose = 43.974864715857095 || Glucose = 43.96015880892816 || Glucose = 43.94609030953796 || Glucose = 43.932632400334086 || Glucose = 43.91975935058134 || Glucose = 43.907446474274735 || Glucose = 43.89567008974604 || Glucose = 43.88440748071964 || Glucose = 43.87363685877399 || Glucose = 43.86333732716538 || Glucose = 43.85348884597109 || Glucose = 43.84407219850991 || Glucose = 43.835068958998605 || Glucose = 43.82646146140374 || Glucose = 43.81823276944926 || Glucose = 43.81036664774099 || Glucose = 43.80284753397031 || Glucose = 43.79566051216008 || Glucose = 43.78879128691715 || Glucose = 43.78222615865633 || Glucose = 43.7759519997622 || Glucose = 43.76995623165576 || Glucose = 43.76422680273407 || Glucose = 43.758752167151926 || Glucose = 43.75352126441561 || Glucose = 43.74852349975977 || Glucose = 43.743748725279154 || Glucose = 43.739187221788185 || Glucose = 43.734829681381925 || Glucose = 43.73066719067302 || Glucose = 43.726691214680024 || Glucose = 43.72289358134329 || Glucose = 43.71926646664541 || Glucose = 43.715802380313974 || Glucose = 43.71249415208525 || Glucose = 43.70933491850792 || Glucose = 43.70631811026694 || Glucose = 43.703437440008145 || Glucose = 43.70068689064489 || Glucose = 43.69806070412875 || Glucose = 43.69555337066685 || Glucose = 43.693159618369 || Glucose = 43.690874403308484 || Glucose = 43.68869289998082 || Glucose = 43.68661049214542 || Glucose = 43.68462276403558 || Glucose = 43.6827254919228 || Glucose = 43.680914636021846 || Glucose = 43.67918633272351 || Glucose = 43.67753688714254 || Glucose = 43.67596276596849 || Glucose = 43.674460590607914 || Glucose = 43.67302713060651 || Glucose = 43.67165929734046 || Glucose = 43.67035413796639 || Glucose = 43.66910882961995 || Glucose = 43.66792067385321 || Glucose = 43.66678709130155 || Glucose = 43.66570561657104 || Glucose = 43.664673893337564 || Glucose = 43.66368966964938 || Glucose = 43.662750793425005 || Glucose = 43.661855208138725 || Glucose = 43.66100094868623 || Glucose = 43.66018613742315 || Glucose = 43.65940898036969 || Glucose = 43.658667763574535 || Glucose = 43.65796084963181 || Glucose = 43.65728667434478 || Glucose = 43.65664374353044 || Glucose = 43.65603062995924 || Glucose = 43.65544597042458 || Glucose = 43.6548884629366 || Glucose = 43.654356864035385 || Glucose = 43.65384998621862 || Glucose = 43.65336669547898 || Glucose = 43.65290590894686 || Glucose = 43.65246659263399 || Glucose = 43.652047759273835 || Glucose = 43.65164846625479 ,N/A,60596.282037,70544.262037||70845.7120371||71147.1520369||71448.542037||71750.022037||72051.4320371||72352.8720369||72654.352037||72955.8620369||73257.352037||73558.792037||73860.292037||74161.752037||74463.2320371||74764.602037||75066.062037||75367.542037||75668.9420371||75970.3720369||76271.9120371||76573.4220371||76874.782037||77176.262037||77477.7420371||77779.292037||78080.6920371||78382.1820371||78683.592037||78984.9820371||79286.3720369||79587.8720369||79889.262037||80190.562037||80492.012037||80793.4220371||81094.852037||81396.342037||81697.842037||81999.2420371||82300.7020371||82602.1120369||82903.552037||83205.042037||83506.4020369||83807.842037||84109.312037||84410.832037||84712.252037||85013.7220371||85315.2420371||85616.7220371||85918.1220369||86219.562037||86521.102037||86822.6320369||87124.1620371||87425.572037||87726.9820371||88028.552037||88330.1620371||88631.6320369||88933.1820371||89234.802037||89536.252037||89837.7420371||90139.302037||90440.802037||90742.282037||91043.6720371||91345.082037||91646.562037||91948.052037||92249.522037||92550.9120371||92852.3820369||93153.9120371||93455.3820369||93756.852037||94058.282037||94359.6920371||94661.1720371||94962.602037||95264.092037||95565.502037||95866.9720371||96168.352037||96469.9020369||96771.312037||97072.752037||97374.1820371||97675.6520369||97977.052037||98278.4520371||98579.9620371||98881.552037||99183.1120369||99484.4920371||99785.9220371||100087.372037||100388.882037||100690.402037||100991.872037||101293.322037||101594.772037||101896.242037||102197.842037||102499.292037||102800.712037||103102.182037||103403.582037||103705.092037||104006.582037||104307.982037||104609.432037||104910.932037||105212.342037||105513.772037||105815.252037||106116.702037||106418.212037||106719.642037||107021.132037||107322.642037||107624.152037||107925.622037||108227.072037||108528.562037||108830.032037||109131.512037||109432.962037||109734.452037||110035.902037||110337.522037||110638.942037||110940.342037||111241.792037||111543.272037||111844.772037||112146.232037||112447.752037||112749.232037||113050.692037||113352.202037||113653.632037||113955.022037||114256.482037||114557.962037||114859.452037||115160.932037||115462.432037||115763.932037||116065.442037||116366.982037||116668.512037||116970.012037||117271.452037||117572.992037||117874.462037||118175.942037||118477.422037||118778.862037||119080.382037||119381.922037||119683.442037||119984.922037||120286.522037,N/A
2,3,"if glucose < bg_target:||loaded_suggested_data["rate"]=1.27", Glucose = 54.77712820475463 || Glucose = 54.4063726464763 || Glucose = 54.03316203304025 || Glucose = 53.65873979622912 || Glucose = 53.28428015100906 || Glucose = 52.9108821270448 || Glucose = 52.53956535611764 || Glucose = 52.171267451390776 || Glucose = 51.80684280628925 || Glucose = 51.44706263799237 || Glucose = 51.09261610230373 || Glucose = 50.74411231212914 || Glucose = 50.402083100166315 || Glucose = 50.06698637696577 || Glucose = 49.7392099476066 || Glucose = 49.419075663267854 || Glucose = 49.10684379747224 || Glucose = 48.80271755031881 || Glucose = 48.50684759726917 || Glucose = 48.21933661174095 || Glucose = 47.94024370269533 || Glucose = 47.66958871944079 || Glucose = 47.40735638592377 || Glucose = 47.15350023579258 || Glucose = 46.9079463274933 || Glucose = 46.67059672560399 || Glucose = 46.44133274057707 || Glucose = 46.22001792409653 || Glucose = 46.006500821435594 || Glucose = 45.8006174855968 || Glucose = 45.602193760710826 || Glucose = 45.41104734424138 || Glucose = 45.22698963907089 || Glucose = 45.04982740759947 || Glucose = 44.879364240649494 || Glucose = 44.71540185429327 || Glucose = 44.557741227773285 || Glucose = 44.40618359551359 || Glucose = 44.26053130587611 || Glucose = 44.1205885588368 || Glucose = 43.986162034178754 || Glucose = 43.85706142115321 || Glucose = 43.733099859869505 || Glucose = 43.61409430396228 || Glucose = 43.499865813365695 || Glucose = 43.39023978531326 || Glucose = 43.285046130989 || Glucose = 43.184119404588486 || Glucose = 43.08729889091319 || Glucose = 42.99442865702197 || Glucose = 42.90535757290231 || Glucose = 42.81993930560201 || Glucose = 42.73803229077996 || Glucose = 42.65949968519172 || Glucose = 42.584209303220796 || Glucose = 42.51203354019846 || Glucose = 42.44284928492128 || Glucose = 42.3765378234751 || Glucose = 42.31298473620379 || Glucose = 42.25207978941936 || Glucose = 42.19371682323423 || Glucose = 42.137793636704465 || Glucose = 42.084211871302976 || Glucose = 42.032876893591265 || Glucose = 41.98369767782592 || Glucose = 41.93658668911997 || Glucose = 41.89145976767728 || Glucose = 41.848236014529476 || Glucose = 41.806837679127284 || Glucose = 41.767190049071466 || Glucose = 41.72922134221015 || Glucose = 41.6928626012796 || Glucose = 41.65804759122243 || Glucose = 41.62471269928056 || Glucose = 41.592796837929015 || Glucose = 41.56224135069006 || Glucose = 41.532989920844784 || Glucose = 41.50498848304073 || Glucose = 41.47818513777826 || Glucose = 41.45253006874572 || Glucose = 41.427975462962706 || Glucose = 41.404475433682414 || Glucose = 41.38198594599717 || Glucose = 41.36046474508588 || Glucose = 41.33987128703817 || Glucose = 41.320166672187085 || Glucose = 41.3013135808799 || Glucose = 41.283276211615664 || Glucose = 41.266020221477106 || Glucose = 41.24951266878461 || Glucose = 41.233721957900286 || Glucose = 41.21861778611066 || Glucose = 41.20417109251779 || Glucose = 41.19035400886951 || Glucose = 41.177139812261174 || Glucose = 41.164502879642576 || Glucose = 41.152418644065655 || Glucose = 41.14086355261004 || Glucose = 41.129815025925495 || Glucose = 41.11925141933204 || Glucose = 41.10915198542038 || Glucose = 41.099496838097195 || Glucose = 41.090266918021484 || Glucose = 41.0814439593802 || Glucose = 41.07301045795303 || Glucose = 41.064949640417936 || Glucose = 41.05724543485088 || Glucose = 41.04988244237473 || Glucose = 41.042845909914014 || Glucose = 41.03612170401367 || Glucose = 41.02969628568166 || Glucose = 41.023556686216615 || Glucose = 41.01769048398314 || Glucose = 41.01208578209886 || Glucose = 41.00673118699863 || Glucose = 41.001615787842454 || Glucose = 40.99672913673515 || Glucose = 40.99206122972674 || Glucose = 40.98760248856392 || Glucose = 40.98334374316395 || Glucose = 40.9792762147833 || Glucose = 40.97539149985466 || Glucose = 40.9716815544667 || Glucose = 40.96813867946192 || Glucose = 40.96475550612907 || Glucose = 40.96152498246715 || Glucose = 40.95844035999918 || Glucose = 40.955495181114635 || Glucose = 40.95268326692004 || Glucose = 40.94999870557833 || Glucose = 40.947435841118015 || Glucose = 40.94498926269398 || Glucose = 40.94265379428256 || Glucose = 40.940424484793965 || Glucose = 40.93829659858583 || Glucose = 40.93626560636245 || Glucose = 40.934327176444505 || Glucose = 40.932477166394996 || Glucose = 40.93071161498729 || Glucose = 40.92902673450205 || Glucose = 40.927418903340126 || Glucose = 40.92588465893885 || Glucose = 40.924420690980035 || Glucose = 40.92302383487798 || Glucose = 40.92169106553653 || Glucose = 40.92041949136446 || Glucose = 40.91920634853908 || Glucose = 40.91804899550797 || Glucose = 40.91694490771964 || Glucose = 40.91589167257375 || Glucose = 40.91488698458224 || Glucose = 40.91392864073289 || Glucose = 40.913014536047186 || Glucose = 40.91214265932463 || Glucose = 40.9113110890661 || Glucose = 40.910517989568916 || Glucose = 40.90976160718665 || Glucose = 40.90904026674716 || Glucose = 40.908352368122216 || Glucose = 40.90769638294267 || Glucose = 40.90707085145319 || Glucose = 40.90647437950089 || Glucose = 40.905905635652296 || Glucose = 40.90536334843345 || Glucose = 40.904846303688046 || Glucose = 40.90435334204877 || Glucose = 40.90388335651711 ,N/A,120889.602037,-10762.5479629||-10461.147963||-10159.6279631||-9858.13796306||-9556.63796306||-9255.20796299||-8953.74796295||-8652.31796288||-8350.88796306||-8049.46796298||-7747.99796295||-7446.55796289||-7145.16796303||-6843.75796294||-6542.31796288||-6240.89796305||-5939.40796304||-5637.88796306||-5336.43796301||-5035.02796292||-4733.63796306||-4432.25796294||-4130.75796294||-3829.31796288||-3527.91796303||-3226.51796293||-2925.09796309||-2623.65796304||-2322.21796298||-2020.73796296||-1719.30796289||-1417.76796293||-1116.26796293||-814.817962885||-513.417963028||-211.937963009||89.4620370865||390.882036924||692.302037001||993.78203702||1295.28203702||1596.83203697||1898.302037||2199.81203699||2501.302037||2802.73203707||3104.16203713||3405.65203691||3707.08203697||4008.52203703||4310.02203703||4611.42203712||4912.77203703||5214.32203698||5515.802037||5817.14203691||6118.552037||6420.13203692||6721.74203706||7023.18203712||7324.60203695||7626.07203698||7927.43203712||8228.93203712||8530.43203712||8831.9520371||9133.43203712||9434.86203694||9736.38203692||10037.802037||10339.302037||10640.7420371||10942.2120371||11243.602037||11544.9820371||11846.342037||12147.8820369||12449.312037||12750.7020371||13052.082037||13353.552037||13655.002037||13956.552037||14258.072037||14559.6120369||14861.1220369||15162.6120369||15464.102037||15765.552037||16067.012037||16368.4720371||16669.9720371||16971.4420371||17272.9120371||17574.2220371||17875.6220369||18177.1320369||18478.522037||18779.9020369||19081.292037||19382.6820371||19684.102037||19985.532037||20287.072037||20588.4920371||20889.822037||21191.282037||21492.6620371||21794.002037||22095.4520371||22396.9620371||22698.3720369||22999.842037||23301.4420371||23602.9220371||23904.4420371||24205.8920369||24507.3720369||24808.852037||25110.342037||25411.852037||25713.4120371||26014.9020369||26316.3920369||26617.8620369||26919.3820369||27220.9120371||27522.4020369||27823.822037||28125.252037||28426.842037||28728.312037||29029.792037||29331.272037||29632.802037||29934.322037||30235.832037||30537.352037||30838.8820369||31140.352037||31441.8820369||31743.3920369||32044.752037||32346.2320371||32647.802037||32949.282037||33250.822037||33552.252037||33853.792037||34155.2220371||34456.782037||34758.292037||35059.7220371||35361.252037||35662.7220371||35964.272037||36265.782037||36567.1420369||36868.6520369||37170.1520369||37471.7020371||37773.102037||38074.6520369||38376.262037||38677.832037||38979.3720369||39280.8720369,N/A
