Scenario#,Fault#,Fault-line,Alerts,Hazards,T1,T2,T3
8,1,"if _>=133 and _<186:||data_to_prepend["glucose"]=str(31)", Glucose = 320.0 || Glucose = 320 || Glucose = 320 || Glucose = 320 || Glucose = 320 || Glucose = 319.9715747399378 || Glucose = 319.8652618021538 || Glucose = 319.6167077541378 || Glucose = 319.15184318635784 || Glucose = 318.39131753594023 || Glucose = 317.25437083516346 || Glucose = 315.6622643046646 || Glucose = 313.5413415315106 || Glucose = 310.825750027572 || Glucose = 307.45982062798083 || Glucose = 303.40007983342394 || Glucose = 298.61685759826383 || Glucose = 293.0968185085504 || Glucose = 286.8451752679887 || Glucose = 79.97094667023106 || Glucose = 79.70792250838066 || Glucose = 79.60151314287793 || Glucose = 79.63872229092058 || Glucose = 79.80625789759759 ,N/A,133.0,0.0||1.0||2.0||3.0||4.0||5.0||6.0||7.0||8.0||9.0||10.0||11.0||12.0||13.0||14.0||15.0||16.0||17.0||18.0||54.0||55.0||56.0||57.0||58.0,N/A
8,2,"if _>=59 and _<159:||data_to_prepend["glucose"]=str(45)", Glucose = 320.0 || Glucose = 320 || Glucose = 320 || Glucose = 320 || Glucose = 320 || Glucose = 319.9715747399378 || Glucose = 319.8652618021538 || Glucose = 319.6475009049199 || Glucose = 319.26691911554644 || Glucose = 318.6600166210372 || Glucose = 317.7560178347536 || Glucose = 316.4810702846337 || Glucose = 314.76192563114836 || Glucose = 312.52918963300294 || Glucose = 309.72018606991355 || Glucose = 306.28144608138166 || Glucose = 302.1708101253398 || Glucose = 297.35911494992683 || Glucose = 291.83143217551634 || Glucose = 285.5878274402305 || Glucose = 79.27566081289197 || Glucose = 78.67735429420188 || Glucose = 78.26254663484438 || Glucose = 78.01655866523652 || Glucose = 77.92523284095834 || Glucose = 77.97476329738791 || Glucose = 78.15191031947374 || Glucose = 78.4448403005115 || Glucose = 78.8422500175516 || Glucose = 79.33289556603418 || Glucose = 79.90796303047597 || Glucose = 283.26129304595275 || Glucose = 288.0720038886853 || Glucose = 292.92606734412266 || Glucose = 297.8227590782059 || Glucose = 302.7613504743192 || Glucose = 307.7411094135347 || Glucose = 312.76130104094693 || Glucose = 317.82118851662034 || Glucose = 322.9200337497853 || Glucose = 328.0570981150366 || Glucose = 333.2316431494 || Glucose = 338.4429312292497 || Glucose = 343.6902262261676 || Glucose = 348.9727941409477 || Glucose = 354.2899037150548 || Glucose = 359.64082701895114 || Glucose = 365.02484001680574 || Glucose = 370.441223107197 || Glucose = 375.88926163951476 || Glucose = 381.36824640585536 || Glucose = 386.87747410828933 || Glucose = 392.41624780146213 || Glucose = 397.9838773105637 || Glucose = 403.57967962477596 || Glucose = 409.20297926637323 || Glucose = 414.85310863571374 || Glucose = 420.5294083324187 || Glucose = 426.1907434523999 || Glucose = 431.7632141416553 || Glucose = 437.14688186102535 || Glucose = 442.2217738705152 || Glucose = 446.8534071913988 || Glucose = 450.8980233602954 || Glucose = 454.20766315603566 || Glucose = 456.63514599424855 || Glucose = 458.0389578346235 || Glucose = 458.2879980964848 || Glucose = 457.26609291375144 || Glucose = 454.87615101222593 || Glucose = 451.04382085773767 || Glucose = 445.720504122759 || Glucose = 438.8855907961643 || Glucose = 430.5478044053941 || Glucose = 420.7455799525884 || Glucose = 409.5464396115228 || Glucose = 397.04631741884805 || Glucose = 383.3711871034512 || Glucose = 368.6811006253939 || Glucose = 353.16922040297067 || Glucose = 337.04781262778755 || Glucose = 320.53586092441486 || Glucose = 303.84860655955447 || Glucose = 287.1891843513371 , H1 ,59.0,0.0||1.0||2.0||3.0||4.0||5.0||6.0||7.0||8.0||9.0||10.0||11.0||12.0||13.0||14.0||15.0||16.0||17.0||18.0||19.0||53.0||54.0||55.0||56.0||57.0||58.0||59.0||60.0||61.0||62.0||63.0||136.0||137.0||138.0||139.0||140.0||141.0||142.0||143.0||144.0||145.0||146.0||147.0||148.0||149.0||150.0||151.0||152.0||153.0||154.0||155.0||156.0||157.0||158.0||159.0||160.0||161.0||162.0||163.0||164.0||165.0||166.0||167.0||168.0||169.0||170.0||171.0||172.0||173.0||174.0||175.0||176.0||177.0||178.0||179.0||180.0||181.0||182.0||183.0||184.0||185.0||186.0||187.0||188.0,145.0
8,3,"if _>=188 and _<199:||data_to_prepend["glucose"]=str(50)",N/A,N/A,N/A,N/A,N/A
8,4,"if _>=192 and _<194:||data_to_prepend["glucose"]=str(63)", Glucose = 320.0 || Glucose = 320 || Glucose = 320 || Glucose = 320 || Glucose = 320 || Glucose = 319.9715747399378 || Glucose = 319.8652618021538 || Glucose = 319.6167077541378 || Glucose = 319.15184318635784 || Glucose = 318.39131753594023 || Glucose = 317.25437083516346 || Glucose = 315.6622643046646 || Glucose = 313.5413415315106 || Glucose = 310.825750027572 || Glucose = 307.45982062798083 || Glucose = 303.40007983342394 || Glucose = 298.61685759826383 || Glucose = 293.0968185085504 || Glucose = 286.8438316405597 || Glucose = 79.96849149456109 || Glucose = 79.70597012073611 || Glucose = 79.60002907845687 || Glucose = 79.63767523349048 || Glucose = 79.80561944428852 ,N/A,192.0,0.0||1.0||2.0||3.0||4.0||5.0||6.0||7.0||8.0||9.0||10.0||11.0||12.0||13.0||14.0||15.0||16.0||17.0||18.0||54.0||55.0||56.0||57.0||58.0,N/A
